ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,ExternalRiskEstimate_special_code,MSinceOldestTradeOpen_special_code,MSinceMostRecentTradeOpen_special_code,AverageMInFile_special_code,NumSatisfactoryTrades_special_code,NumTrades60Ever2DerogPubRec_special_code,NumTrades90Ever2DerogPubRec_special_code,PercentTradesNeverDelq_special_code,MSinceMostRecentDelq_special_code,MaxDelq2PublicRecLast12M_special_code,MaxDelqEver_special_code,NumTotalTrades_special_code,NumTradesOpeninLast12M_special_code,PercentInstallTrades_special_code,MSinceMostRecentInqexcl7days_special_code,NumInqLast6M_special_code,NumInqLast6Mexcl7days_special_code,NetFractionRevolvingBurden_special_code,NetFractionInstallBurden_special_code,NumRevolvingTradesWBalance_special_code,NumInstallTradesWBalance_special_code,NumBank2NatlTradesWHighUtilization_special_code,PercentTradesWBalance_special_code
-0.42571035716622374,1.1371456140233207,-0.6557084251230625,0.7879528034183583,0.09071259450888404,0.38072888958977635,0.6791043292424832,-0.05792383789618661,-0.8551355175747684,-1.1004515835082813,-1.3002989314979814,0.20665871297827337,0.11008021888447277,0.7628853184409052,-0.4262395579812284,0.731137214086522,0.7712701114253104,-0.7677304569376696,-1.4402996945815445,-0.002193596142620755,1.0344871172382926,-0.05921795377578163,0.7254114628244028,-0.24696997161195866,-0.29335846677938693,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-1.0391300210255547,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,1.6020287649361558,-0.24478342624941923,-0.24478342624941923,-0.28388187512349966,-0.7877622968727312,-0.27743933272710225,-0.4023952724423938,-0.35810088795574435,-0.24887103891250997
0.8322513445501067,1.9317004354290088,-0.42169731841771385,0.33919225128023844,-0.0004029250896553974,-0.45735546168558777,-0.3811804109649916,0.20471096250702406,3.4143469960619375,0.14304607321584448,-0.1926785538096524,-0.11323647253381465,0.6727199204155562,-1.9722240374862732,-0.4262395579812284,-0.6745211200729287,-0.6599157440405518,-1.2341499295164922,0.17001449734600166,-0.34207913179645616,-0.27696041456970655,0.6289440173936139,-2.030190864596491,-0.24696997161195866,-0.29335846677938693,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-1.0391300210255547,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,1.6020287649361558,-0.24478342624941923,-0.24478342624941923,-0.28388187512349966,1.2694184577883616,-0.27743933272710225,2.485118659397665,-0.35810088795574435,-0.24887103891250997
-0.7402007825953063,-1.5537467144706096,-0.5777047228879463,-1.5456020676998645,-0.3648650034838131,-0.45735546168558777,-0.3811804109649916,0.6424356298457085,-0.2547395390946066,0.7647949015779074,0.9149418238786765,-0.27318406528985867,1.2353596219466396,1.5036441023378495,-0.4262395579812284,0.731137214086522,0.7712701114253104,0.5956495398311967,-0.6854649171155073,0.3376919395112147,0.37876335133429295,-0.05921795377578163,1.052347332179424,-0.24696997161195866,-0.29335846677938693,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,0.962343479416622,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.6242085172795584,-0.24478342624941923,-0.24478342624941923,-0.28388187512349966,-0.7877622968727312,-0.27743933272710225,-0.4023952724423938,-0.35810088795574435,-0.24887103891250997
-0.21605007354683534,1.5503141211542786,-0.49970102065283006,0.45886173185040374,1.548560908085515,0.38072888958977635,0.6791043292424832,-0.6707383721703448,0.3456564393855552,-0.4787027551462184,-0.1926785538096524,1.4062656586486035,0.11008021888447277,-0.49070646969238485,-0.4262395579812284,-0.2059683420197785,-0.1828537922185977,0.05747322531717057,-2.648035338527204,1.6972340821265564,-0.27696041456970655,-0.05921795377578163,0.11824484830793465,-0.24696997161195866,-0.29335846677938693,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-1.0391300210255547,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.6242085172795584,-0.24478342624941923,-0.24478342624941923,-0.28388187512349966,-0.7877622968727312,-0.27743933272710225,-0.4023952724423938,-0.35810088795574435,-0.24887103891250997
-0.21605007354683534,-0.47315215735887384,-0.18768621171236524,0.010101179712283973,-0.9115581210750497,1.2188132408651404,0.6791043292424832,-1.7212775737831874,1.212895074968011,0.14304607321584448,-1.8541091203421458,-0.5930792508019467,-0.4525594826466106,1.8455327718287466,-0.4262395579812284,-0.6745211200729287,-0.6599157440405518,-0.01428361661803292,0.17001449734600166,-1.021850203104127,-0.932684180473706,-0.7473799249451771,1.5661036983087433,-0.24696997161195866,-0.29335846677938693,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-1.0391300210255547,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.6242085172795584,-0.24478342624941923,-0.24478342624941923,-0.28388187512349966,1.2694184577883616,-0.27743933272710225,-0.4023952724423938,-0.35810088795574435,-0.24887103891250997
-1.159521349834083,0.6816008497507262,-0.2656899139474814,-0.1394856710004226,1.1840988296913573,-0.45735546168558777,-0.3811804109649916,-0.32055863829939724,-1.1219781746770625,-1.1004515835082813,-0.1926785538096524,1.0063966767584935,0.6727199204155562,0.8198667633560548,-0.18902082832651654,-0.2059683420197785,-0.1828537922185977,-0.4807030891968556,0.01904754185279422,0.3376919395112147,1.0344871172382926,-0.7473799249451771,-0.11528077265993772,-0.24696997161195866,-0.29335846677938693,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-1.0391300210255547,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.6242085172795584,-0.24478342624941923,-0.24478342624941923,-0.28388187512349966,-0.7877622968727312,-0.27743933272710225,-0.4023952724423938,-0.35810088795574435,-0.24887103891250997
0.3081006355016357,-0.39899370736100964,-0.10968250947724903,0.42894436170786243,-0.2737494838852737,0.38072888958977635,0.6791043292424832,0.20471096250702406,0.4790777679367022,0.14304607321584448,-2.4079193091863105,-0.27318406528985867,-0.4525594826466106,-0.49070646969238485,-0.4262395579812284,-0.6745211200729287,-0.6599157440405518,-0.552459931132059,0.5725930453278882,-0.002193596142620755,0.37876335133429295,-0.7473799249451771,0.5385909660501049,-0.24696997161195866,-0.29335846677938693,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-1.0391300210255547,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.6242085172795584,-0.24478342624941923,-0.24478342624941923,-0.28388187512349966,-0.7877622968727312,-0.27743933272710225,-0.4023952724423938,-0.35810088795574435,-0.24887103891250997
1.6708924790276602,-0.0811717787987344,-0.5777047228879463,0.33919225128023844,-0.3648650034838131,-0.45735546168558777,-0.3811804109649916,0.6424356298457085,-0.2547395390946066,0.7647949015779074,0.9149418238786765,-0.35315786166788066,-0.4525594826466106,-0.091836355286338,-0.18902082832651654,0.2625844360333717,0.2942081596033564,-0.9112441408080766,-0.23256405063588487,-0.6819646674502916,-0.27696041456970655,-0.7473799249451771,-1.0493832565314272,-0.24696997161195866,-0.29335846677938693,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,0.962343479416622,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.6242085172795584,-0.24478342624941923,-0.24478342624941923,-0.28388187512349966,-0.7877622968727312,-0.27743933272710225,-0.4023952724423938,-0.35810088795574435,-0.24887103891250997
-0.6353706407856121,-0.22948867879446283,0.5923508106387969,0.9375396541310648,-1.5493667582648258,2.0568975921405044,2.799673809657433,-2.2465471745896086,-0.7884248532991949,-1.1004515835082813,-1.8541091203421458,-1.3128434182041449,-1.015199184177694,-1.0035394739287309,-0.4262395579812284,-0.6745211200729287,-0.6599157440405518,0.2368653301551793,-1.2390104205906012,-1.021850203104127,-0.932684180473706,-0.05921795377578163,0.3984755934693815,-0.24696997161195866,-0.29335846677938693,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-1.0391300210255547,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,1.6020287649361558,-0.24478342624941923,-0.24478342624941923,-0.28388187512349966,-0.7877622968727312,-0.27743933272710225,-0.4023952724423938,-0.35810088795574435,-0.24887103891250997
-0.11121993173714112,2.535562099697332,-0.6557084251230625,3.211259784964205,-0.18263396428673426,0.38072888958977635,0.6791043292424832,0.6424356298457085,-0.2547395390946066,-3.587446896956533,0.9149418238786765,-0.03326267615579265,-0.4525594826466106,-0.6616508044378335,0.9970728199470429,-0.6745211200729287,-0.6599157440405518,-1.126514666613687,0.17001449734600166,-0.6819646674502916,-0.932684180473706,-0.7473799249451771,-1.0960883807250017,-0.24696997161195866,-0.29335846677938693,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,0.962343479416622,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.24478342624941923,-0.6242085172795584,-0.24478342624941923,-0.24478342624941923,-0.28388187512349966,1.2694184577883616,-0.27743933272710225,-0.4023952724423938,-0.35810088795574435,-0.24887103891250997
